id,chemID,Temp,KOA,KOA_Error,log_KOA,log_KOA_error,Error_Type,methID,Reliability,Comment
data009975,chem0426,25,NA,NA,12.3,NA,NA,meth0213,NA,NA
data009976,chem0383,25,NA,NA,7.33,NA,NA,meth0220,NA,NA
data009977,chem0518,25,NA,NA,7.93,NA,NA,meth0220,NA,NA
data009978,chem0519,25,NA,NA,7.93,NA,NA,meth0220,NA,NA
data009979,chem0597,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009980,chem0556,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009981,chem0598,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009982,chem0491,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009983,chem0738,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009984,chem0739,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009985,chem0740,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009986,chem0452,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009987,chem0470,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009988,chem0515,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009989,chem0596,25,NA,NA,8.53,NA,NA,meth0220,NA,NA
data009990,chem0520,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data009991,chem0741,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data009992,chem0742,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data009993,chem0743,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data009994,chem0744,25,NA,NA,9.13,NA,NA,meth0220,NA,NA
data009995,chem0745,25,NA,NA,9.13,NA,NA,meth0220,NA,NA
data009996,chem0653,25,NA,NA,9.13,NA,NA,meth0220,NA,NA
data009997,chem0751,25,NA,NA,9.13,NA,NA,meth0220,NA,NA
data009998,chem0752,25,NA,NA,9.13,NA,NA,meth0220,NA,NA
data009999,chem0754,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data010000,chem0753,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data010001,chem0755,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data010002,chem0471,25,NA,NA,9.12,NA,NA,meth0220,NA,NA
data010003,chem0453,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010004,chem0697,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010005,chem0654,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010006,chem0591,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010007,chem0698,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010008,chem0699,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010009,chem0700,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010010,chem0701,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010011,chem0694,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010012,chem0534,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010013,chem0656,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010014,chem0535,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010015,chem0473,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010016,chem0695,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010017,chem0646,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010018,chem0469,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010019,chem0696,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010020,chem0557,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010021,chem0645,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010022,chem0536,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010023,chem0537,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010024,chem0407,25,NA,NA,9.72,NA,NA,meth0220,NA,NA
data010025,chem0655,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010026,chem0521,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010027,chem0702,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010028,chem0703,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010029,chem0746,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010030,chem0533,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010031,chem0704,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010032,chem0705,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010033,chem0747,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010034,chem0706,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010035,chem0748,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010036,chem0630,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010037,chem0749,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010038,chem0750,25,NA,NA,10.32,NA,NA,meth0220,NA,NA
data010039,chem0625,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010040,chem0626,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010041,chem0627,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010042,chem0517,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010043,chem0624,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010044,chem0649,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010045,chem0628,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010046,chem0447,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010047,chem0522,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010048,chem0631,25,NA,NA,10.92,NA,NA,meth0220,NA,NA
data010049,chem0484,25,NA,NA,11.51,NA,NA,meth0220,NA,NA
data010050,chem0629,25,NA,NA,11.51,NA,NA,meth0220,NA,NA
data010051,chem0426,25,NA,NA,12.11,NA,NA,meth0220,NA,NA
data010052,chem0383,25,NA,NA,7.51,NA,NA,meth0208,NA,NA
data010053,chem0518,25,NA,NA,8.04,NA,NA,meth0208,NA,NA
data010054,chem0519,25,NA,NA,8.01,NA,NA,meth0208,NA,NA
data010055,chem0597,25,NA,NA,8.58,NA,NA,meth0208,NA,NA
data010056,chem0556,25,NA,NA,8.57,NA,NA,meth0208,NA,NA
data010057,chem0598,25,NA,NA,8.6,NA,NA,meth0208,NA,NA
data010058,chem0491,25,NA,NA,8.59,NA,NA,meth0208,NA,NA
data010059,chem0738,25,NA,NA,8.55,NA,NA,meth0208,NA,NA
data010060,chem0739,25,NA,NA,8.56,NA,NA,meth0208,NA,NA
data010061,chem0740,25,NA,NA,8.59,NA,NA,meth0208,NA,NA
data010062,chem0452,25,NA,NA,8.54,NA,NA,meth0208,NA,NA
data010063,chem0470,25,NA,NA,8.52,NA,NA,meth0208,NA,NA
data010064,chem0515,25,NA,NA,8.52,NA,NA,meth0208,NA,NA
data010065,chem0596,25,NA,NA,9.14,NA,NA,meth0208,NA,NA
data010066,chem0520,25,NA,NA,9.16,NA,NA,meth0208,NA,NA
data010067,chem0741,25,NA,NA,9.14,NA,NA,meth0208,NA,NA
data010068,chem0742,25,NA,NA,9.1,NA,NA,meth0208,NA,NA
data010069,chem0743,25,NA,NA,9.1,NA,NA,meth0208,NA,NA
data010070,chem0744,25,NA,NA,9.15,NA,NA,meth0208,NA,NA
data010071,chem0745,25,NA,NA,9.13,NA,NA,meth0208,NA,NA
data010072,chem0653,25,NA,NA,9.09,NA,NA,meth0208,NA,NA
data010073,chem0751,25,NA,NA,9.09,NA,NA,meth0208,NA,NA
data010074,chem0752,25,NA,NA,9.13,NA,NA,meth0208,NA,NA
data010075,chem0754,25,NA,NA,9.13,NA,NA,meth0208,NA,NA
data010076,chem0753,25,NA,NA,9.17,NA,NA,meth0208,NA,NA
data010077,chem0755,25,NA,NA,9.1,NA,NA,meth0208,NA,NA
data010078,chem0471,25,NA,NA,9.06,NA,NA,meth0208,NA,NA
data010079,chem0453,25,NA,NA,9.76,NA,NA,meth0208,NA,NA
data010080,chem0697,25,NA,NA,9.72,NA,NA,meth0208,NA,NA
data010081,chem0654,25,NA,NA,9.68,NA,NA,meth0208,NA,NA
data010082,chem0591,25,NA,NA,9.68,NA,NA,meth0208,NA,NA
data010083,chem0698,25,NA,NA,9.72,NA,NA,meth0208,NA,NA
data010084,chem0699,25,NA,NA,9.74,NA,NA,meth0208,NA,NA
data010085,chem0700,25,NA,NA,9.7,NA,NA,meth0208,NA,NA
data010086,chem0701,25,NA,NA,9.7,NA,NA,meth0208,NA,NA
data010087,chem0694,25,NA,NA,9.75,NA,NA,meth0208,NA,NA
data010088,chem0534,25,NA,NA,9.7,NA,NA,meth0208,NA,NA
data010089,chem0656,25,NA,NA,9.7,NA,NA,meth0208,NA,NA
data010090,chem0535,25,NA,NA,9.73,NA,NA,meth0208,NA,NA
data010091,chem0473,25,NA,NA,9.66,NA,NA,meth0208,NA,NA
data010092,chem0695,25,NA,NA,9.7,NA,NA,meth0208,NA,NA
data010093,chem0646,25,NA,NA,9.71,NA,NA,meth0208,NA,NA
data010094,chem0469,25,NA,NA,9.69,NA,NA,meth0208,NA,NA
data010095,chem0696,25,NA,NA,9.72,NA,NA,meth0208,NA,NA
data010096,chem0557,25,NA,NA,9.66,NA,NA,meth0208,NA,NA
data010097,chem0645,25,NA,NA,9.69,NA,NA,meth0208,NA,NA
data010098,chem0536,25,NA,NA,9.76,NA,NA,meth0208,NA,NA
data010099,chem0537,25,NA,NA,9.69,NA,NA,meth0208,NA,NA
data010100,chem0407,25,NA,NA,9.63,NA,NA,meth0208,NA,NA
data010101,chem0655,25,NA,NA,10.36,NA,NA,meth0208,NA,NA
data010102,chem0521,25,NA,NA,10.32,NA,NA,meth0208,NA,NA
data010103,chem0702,25,NA,NA,10.3,NA,NA,meth0208,NA,NA
data010104,chem0703,25,NA,NA,10.29,NA,NA,meth0208,NA,NA
data010105,chem0746,25,NA,NA,10.32,NA,NA,meth0208,NA,NA
data010106,chem0533,25,NA,NA,10.25,NA,NA,meth0208,NA,NA
data010107,chem0704,25,NA,NA,10.29,NA,NA,meth0208,NA,NA
data010108,chem0705,25,NA,NA,10.3,NA,NA,meth0208,NA,NA
data010109,chem0747,25,NA,NA,10.32,NA,NA,meth0208,NA,NA
data010110,chem0706,25,NA,NA,10.31,NA,NA,meth0208,NA,NA
data010111,chem0748,25,NA,NA,10.35,NA,NA,meth0208,NA,NA
data010112,chem0630,25,NA,NA,10.28,NA,NA,meth0208,NA,NA
data010113,chem0749,25,NA,NA,10.31,NA,NA,meth0208,NA,NA
data010114,chem0750,25,NA,NA,10.32,NA,NA,meth0208,NA,NA
data010115,chem0625,25,NA,NA,10.95,NA,NA,meth0208,NA,NA
data010116,chem0626,25,NA,NA,10.94,NA,NA,meth0208,NA,NA
data010117,chem0627,25,NA,NA,10.98,NA,NA,meth0208,NA,NA
data010118,chem0517,25,NA,NA,10.91,NA,NA,meth0208,NA,NA
data010119,chem0624,25,NA,NA,10.9,NA,NA,meth0208,NA,NA
data010120,chem0649,25,NA,NA,10.93,NA,NA,meth0208,NA,NA
data010121,chem0628,25,NA,NA,10.93,NA,NA,meth0208,NA,NA
data010122,chem0447,25,NA,NA,10.9,NA,NA,meth0208,NA,NA
data010123,chem0522,25,NA,NA,10.96,NA,NA,meth0208,NA,NA
data010124,chem0631,25,NA,NA,10.96,NA,NA,meth0208,NA,NA
data010125,chem0484,25,NA,NA,11.57,NA,NA,meth0208,NA,NA
data010126,chem0629,25,NA,NA,11.6,NA,NA,meth0208,NA,NA
data010127,chem0426,25,NA,NA,12.26,NA,NA,meth0208,NA,NA
data010128,chem0383,25,NA,NA,7.74,NA,NA,meth0215,NA,NA
data010129,chem0518,25,NA,NA,8.26,NA,NA,meth0215,NA,NA
data010130,chem0519,25,NA,NA,8.09,NA,NA,meth0215,NA,NA
data010131,chem0597,25,NA,NA,8.79,NA,NA,meth0215,NA,NA
data010132,chem0556,25,NA,NA,8.61,NA,NA,meth0215,NA,NA
data010133,chem0598,25,NA,NA,8.79,NA,NA,meth0215,NA,NA
data010134,chem0491,25,NA,NA,8.79,NA,NA,meth0215,NA,NA
data010135,chem0738,25,NA,NA,8.61,NA,NA,meth0215,NA,NA
data010136,chem0739,25,NA,NA,8.61,NA,NA,meth0215,NA,NA
data010137,chem0740,25,NA,NA,8.79,NA,NA,meth0215,NA,NA
data010138,chem0452,25,NA,NA,8.61,NA,NA,meth0215,NA,NA
data010139,chem0470,25,NA,NA,8.44,NA,NA,meth0215,NA,NA
data010140,chem0515,25,NA,NA,8.44,NA,NA,meth0215,NA,NA
data010141,chem0596,25,NA,NA,9.31,NA,NA,meth0215,NA,NA
data010142,chem0520,25,NA,NA,9.31,NA,NA,meth0215,NA,NA
data010143,chem0741,25,NA,NA,9.31,NA,NA,meth0215,NA,NA
data010144,chem0742,25,NA,NA,9.13,NA,NA,meth0215,NA,NA
data010145,chem0743,25,NA,NA,9.13,NA,NA,meth0215,NA,NA
data010146,chem0744,25,NA,NA,9.31,NA,NA,meth0215,NA,NA
data010147,chem0745,25,NA,NA,9.13,NA,NA,meth0215,NA,NA
data010148,chem0653,25,NA,NA,8.96,NA,NA,meth0215,NA,NA
data010149,chem0751,25,NA,NA,8.96,NA,NA,meth0215,NA,NA
data010150,chem0752,25,NA,NA,9.13,NA,NA,meth0215,NA,NA
data010151,chem0754,25,NA,NA,9.13,NA,NA,meth0215,NA,NA
data010152,chem0753,25,NA,NA,9.31,NA,NA,meth0215,NA,NA
data010153,chem0755,25,NA,NA,9.13,NA,NA,meth0215,NA,NA
data010154,chem0471,25,NA,NA,8.96,NA,NA,meth0215,NA,NA
data010155,chem0453,25,NA,NA,10,NA,NA,meth0215,NA,NA
data010156,chem0697,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010157,chem0654,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010158,chem0591,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010159,chem0698,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010160,chem0699,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010161,chem0700,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010162,chem0701,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010163,chem0694,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010164,chem0534,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010165,chem0656,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010166,chem0535,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010167,chem0473,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010168,chem0695,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010169,chem0646,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010170,chem0469,25,NA,NA,9.48,NA,NA,meth0215,NA,NA
data010171,chem0696,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010172,chem0557,25,NA,NA,9.48,NA,NA,meth0215,NA,NA
data010173,chem0645,25,NA,NA,9.48,NA,NA,meth0215,NA,NA
data010174,chem0536,25,NA,NA,9.83,NA,NA,meth0215,NA,NA
data010175,chem0537,25,NA,NA,9.65,NA,NA,meth0215,NA,NA
data010176,chem0407,25,NA,NA,9.48,NA,NA,meth0215,NA,NA
data010177,chem0655,25,NA,NA,10.52,NA,NA,meth0215,NA,NA
data010178,chem0521,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010179,chem0702,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010180,chem0703,25,NA,NA,10.18,NA,NA,meth0215,NA,NA
data010181,chem0746,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010182,chem0533,25,NA,NA,10.18,NA,NA,meth0215,NA,NA
data010183,chem0704,25,NA,NA,10.18,NA,NA,meth0215,NA,NA
data010184,chem0705,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010185,chem0747,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010186,chem0706,25,NA,NA,10.18,NA,NA,meth0215,NA,NA
data010187,chem0748,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010188,chem0630,25,NA,NA,10.18,NA,NA,meth0215,NA,NA
data010189,chem0749,25,NA,NA,10.18,NA,NA,meth0215,NA,NA
data010190,chem0750,25,NA,NA,10.35,NA,NA,meth0215,NA,NA
data010191,chem0625,25,NA,NA,11.05,NA,NA,meth0215,NA,NA
data010192,chem0626,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010193,chem0627,25,NA,NA,11.05,NA,NA,meth0215,NA,NA
data010194,chem0517,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010195,chem0624,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010196,chem0649,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010197,chem0628,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010198,chem0447,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010199,chem0522,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010200,chem0631,25,NA,NA,10.87,NA,NA,meth0215,NA,NA
data010201,chem0484,25,NA,NA,11.57,NA,NA,meth0215,NA,NA
data010202,chem0629,25,NA,NA,11.57,NA,NA,meth0215,NA,NA
data010203,chem0426,25,NA,NA,12.26,NA,NA,meth0215,NA,NA
data010204,chem0383,25,NA,NA,7.59,NA,NA,meth0212,NA,NA
data010205,chem0518,25,NA,NA,8.01,NA,NA,meth0212,NA,NA
data010206,chem0519,25,NA,NA,8.07,NA,NA,meth0212,NA,NA
data010207,chem0597,25,NA,NA,8.51,NA,NA,meth0212,NA,NA
data010208,chem0556,25,NA,NA,8.52,NA,NA,meth0212,NA,NA
data010209,chem0598,25,NA,NA,8.47,NA,NA,meth0212,NA,NA
data010210,chem0491,25,NA,NA,8.48,NA,NA,meth0212,NA,NA
data010211,chem0738,25,NA,NA,8.55,NA,NA,meth0212,NA,NA
data010212,chem0739,25,NA,NA,8.54,NA,NA,meth0212,NA,NA
data010213,chem0740,25,NA,NA,8.47,NA,NA,meth0212,NA,NA
data010214,chem0452,25,NA,NA,8.58,NA,NA,meth0212,NA,NA
data010215,chem0470,25,NA,NA,8.62,NA,NA,meth0212,NA,NA
data010216,chem0515,25,NA,NA,8.61,NA,NA,meth0212,NA,NA
data010217,chem0596,25,NA,NA,9.04,NA,NA,meth0212,NA,NA
data010218,chem0520,25,NA,NA,8.99,NA,NA,meth0212,NA,NA
data010219,chem0741,25,NA,NA,9.04,NA,NA,meth0212,NA,NA
data010220,chem0742,25,NA,NA,9.11,NA,NA,meth0212,NA,NA
data010221,chem0743,25,NA,NA,9.08,NA,NA,meth0212,NA,NA
data010222,chem0744,25,NA,NA,9.01,NA,NA,meth0212,NA,NA
data010223,chem0745,25,NA,NA,9.04,NA,NA,meth0212,NA,NA
data010224,chem0653,25,NA,NA,9.11,NA,NA,meth0212,NA,NA
data010225,chem0751,25,NA,NA,9.11,NA,NA,meth0212,NA,NA
data010226,chem0752,25,NA,NA,9.04,NA,NA,meth0212,NA,NA
data010227,chem0754,25,NA,NA,9.05,NA,NA,meth0212,NA,NA
data010228,chem0753,25,NA,NA,8.98,NA,NA,meth0212,NA,NA
data010229,chem0755,25,NA,NA,9.1,NA,NA,meth0212,NA,NA
data010230,chem0471,25,NA,NA,9.18,NA,NA,meth0212,NA,NA
data010231,chem0453,25,NA,NA,9.54,NA,NA,meth0212,NA,NA
data010232,chem0697,25,NA,NA,9.62,NA,NA,meth0212,NA,NA
data010233,chem0654,25,NA,NA,9.7,NA,NA,meth0212,NA,NA
data010234,chem0591,25,NA,NA,9.68,NA,NA,meth0212,NA,NA
data010235,chem0698,25,NA,NA,9.6,NA,NA,meth0212,NA,NA
data010236,chem0699,25,NA,NA,9.56,NA,NA,meth0212,NA,NA
data010237,chem0700,25,NA,NA,9.65,NA,NA,meth0212,NA,NA
data010238,chem0701,25,NA,NA,9.63,NA,NA,meth0212,NA,NA
data010239,chem0694,25,NA,NA,9.55,NA,NA,meth0212,NA,NA
data010240,chem0534,25,NA,NA,9.66,NA,NA,meth0212,NA,NA
data010241,chem0656,25,NA,NA,9.65,NA,NA,meth0212,NA,NA
data010242,chem0535,25,NA,NA,9.58,NA,NA,meth0212,NA,NA
data010243,chem0473,25,NA,NA,9.72,NA,NA,meth0212,NA,NA
data010244,chem0695,25,NA,NA,9.65,NA,NA,meth0212,NA,NA
data010245,chem0646,25,NA,NA,9.6,NA,NA,meth0212,NA,NA
data010246,chem0469,25,NA,NA,9.66,NA,NA,meth0212,NA,NA
data010247,chem0696,25,NA,NA,9.59,NA,NA,meth0212,NA,NA
data010248,chem0557,25,NA,NA,9.73,NA,NA,meth0212,NA,NA
data010249,chem0645,25,NA,NA,9.66,NA,NA,meth0212,NA,NA
data010250,chem0536,25,NA,NA,9.53,NA,NA,meth0212,NA,NA
data010251,chem0537,25,NA,NA,9.66,NA,NA,meth0212,NA,NA
data010252,chem0407,25,NA,NA,9.8,NA,NA,meth0212,NA,NA
data010253,chem0655,25,NA,NA,10.16,NA,NA,meth0212,NA,NA
data010254,chem0521,25,NA,NA,10.25,NA,NA,meth0212,NA,NA
data010255,chem0702,25,NA,NA,10.29,NA,NA,meth0212,NA,NA
data010256,chem0703,25,NA,NA,10.29,NA,NA,meth0212,NA,NA
data010257,chem0746,25,NA,NA,10.22,NA,NA,meth0212,NA,NA
data010258,chem0533,25,NA,NA,10.37,NA,NA,meth0212,NA,NA
data010259,chem0704,25,NA,NA,10.29,NA,NA,meth0212,NA,NA
data010260,chem0705,25,NA,NA,10.26,NA,NA,meth0212,NA,NA
data010261,chem0747,25,NA,NA,10.23,NA,NA,meth0212,NA,NA
data010262,chem0706,25,NA,NA,10.23,NA,NA,meth0212,NA,NA
data010263,chem0748,25,NA,NA,10.16,NA,NA,meth0212,NA,NA
data010264,chem0630,25,NA,NA,10.31,NA,NA,meth0212,NA,NA
data010265,chem0749,25,NA,NA,10.23,NA,NA,meth0212,NA,NA
data010266,chem0750,25,NA,NA,10.2,NA,NA,meth0212,NA,NA
data010267,chem0625,25,NA,NA,10.88,NA,NA,meth0212,NA,NA
data010268,chem0626,25,NA,NA,10.89,NA,NA,meth0212,NA,NA
data010269,chem0627,25,NA,NA,10.81,NA,NA,meth0212,NA,NA
data010270,chem0517,25,NA,NA,10.98,NA,NA,meth0212,NA,NA
data010271,chem0624,25,NA,NA,10.99,NA,NA,meth0212,NA,NA
data010272,chem0649,25,NA,NA,10.92,NA,NA,meth0212,NA,NA
data010273,chem0628,25,NA,NA,10.91,NA,NA,meth0212,NA,NA
data010274,chem0447,25,NA,NA,10.98,NA,NA,meth0212,NA,NA
data010275,chem0522,25,NA,NA,10.86,NA,NA,meth0212,NA,NA
data010276,chem0631,25,NA,NA,10.84,NA,NA,meth0212,NA,NA
data010277,chem0484,25,NA,NA,11.64,NA,NA,meth0212,NA,NA
data010278,chem0629,25,NA,NA,11.56,NA,NA,meth0212,NA,NA
data010279,chem0426,25,NA,NA,12.34,NA,NA,meth0212,NA,NA
data010280,chem0383,25,NA,NA,7.34,NA,NA,meth0219,NA,NA
data010281,chem0518,25,NA,NA,7.93,NA,NA,meth0219,NA,NA
data010282,chem0519,25,NA,NA,7.93,NA,NA,meth0219,NA,NA
data010283,chem0597,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010284,chem0556,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010285,chem0598,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010286,chem0491,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010287,chem0738,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010288,chem0739,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010289,chem0740,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010290,chem0452,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010291,chem0470,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010292,chem0515,25,NA,NA,8.54,NA,NA,meth0219,NA,NA
data010293,chem0596,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010294,chem0520,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010295,chem0741,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010296,chem0742,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010297,chem0743,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010298,chem0744,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010299,chem0745,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010300,chem0653,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010301,chem0751,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010302,chem0752,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010303,chem0754,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010304,chem0753,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010305,chem0755,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010306,chem0471,25,NA,NA,9.13,NA,NA,meth0219,NA,NA
data010307,chem0453,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010308,chem0697,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010309,chem0654,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010310,chem0591,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010311,chem0698,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010312,chem0699,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010313,chem0700,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010314,chem0701,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010315,chem0694,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010316,chem0534,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010317,chem0656,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010318,chem0535,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010319,chem0473,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010320,chem0695,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010321,chem0646,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010322,chem0469,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010323,chem0696,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010324,chem0557,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010325,chem0645,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010326,chem0536,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010327,chem0537,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010328,chem0407,25,NA,NA,9.71,NA,NA,meth0219,NA,NA
data010329,chem0655,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010330,chem0521,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010331,chem0702,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010332,chem0703,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010333,chem0746,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010334,chem0533,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010335,chem0704,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010336,chem0705,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010337,chem0747,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010338,chem0706,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010339,chem0748,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010340,chem0630,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
data010341,chem0749,25,NA,NA,10.32,NA,NA,meth0219,NA,NA
